img_path;description;label_id;label
imgamazon\71XcWqobDVL._AC_SX466_.jpg;"Retro Typewriter Style Round Keycaps: Mechanical blue switch offers a quicker and springier response, crisp click sound, precise tactile feedback for ultimate gaming performance. Double-shot injection molded vintage steampunk round keycaps for clear backlight and extreme durability. The stepped floating keycap fit your fingertips perfectly for precise positioning, prevent fatigue and wrong typing. Comes with keycap puller for easy keycaps cleaning
Multimedia and Backlight Control Knob: This wired mechanical keyboard effortlessly controls media thanks to its dedicated media control keys. Quick-access buttons for media volume, backlight effect, music play, pause, switch. You can switch 19 different lighting effects or adjust the backlit brightness and speed. And you can create 3 customized backlight as you like. Long press knob for three seconds to switch between media and lighting modes
Metal Panel and Magnetic Wrist Rest: The computer keyboard panel is made of top-grade aluminium alloy material, with matte-finish texture, sturdy and robust enough to protect it from scratch. The ergonomic ABS palm rest provides firm support that alleviates pressure on your wrist from gaming at an elevated angle. The surface has a smooth and comfortable touch that enhances the feeling of the keyboard. USB connector for a reliable connection and ultimate gaming performance";9;Gaming Keyboards
imgamazon\819MTNF5BPL._AC_SX466_.jpg;"ORANGE MECHANICAL TACTILE SWITCHES — Features quieter actuation while delivering a satisfying tactile bump with every keystroke, making it the perfect choice for those who want tactility without the clicks
IMMERSIVE UNDERGLOW & PER-KEY LIGHTING — Featuring per-key lighting and a striking 3-side underglow when paired with the wrist rest, sync the keyboard with your battlestation and enjoy greater immersion when gaming
COMMAND DIAL & 8 DEDICATED MACRO KEYS — Assign a custom function to the keyboard’s programmable dial, and game with greater command using a set of macro keys for essential keybinds
MAGNETIC PLUSH LEATHERETTE WRIST REST WITH UNDERGLOW — Designed to provide secure support for long hours of play, the soft, cushioned wrist rest also features Razer Chroma RGB lighting
DOUBLESHOT ABS KEYCAPS — Using a doubleshot molding process to ensure the labelling never wears off, the keycaps also have extra-thick walls which make them extremely tough to withstand prolonged, repeated use
MULTI-FUNCTION ROLLER & 4 MEDIA KEYS — Pause, play, skip and tweak everything from brightness to volume for ultimate convenience
RAZER SNAP TAP — Enjoy truly responsive in-game movement via Razer Synapse 4 by prioritizing the latest input between a pair of assigned keys; Snap Tap is OFF by default and can be toggled ON/OFF in Razer Synapse";9;Gaming Keyboards
imgamazon\61dle1FTC9L._AC_SX466_.jpg;"Multi-Device Connection: AULA F99 wireless mechanical keyboard provides three connection methods, including BT5.0, 2.4GHz wireless mode, and USB wired mode. It can be connected to up to five devices at the same time, and switch between them easily by FN and key combination keys. No limits about your keyboard connection to meet the needs of work, gaming, and study
Hot-swappable Custom Keyboard: The switches and keycaps can be freely replaced(keycap/switch puller are included in the package).This customizable keyboard with hot-swap PCB allows users to replace 3 pins/5 pins switches easily without soldering issue. F99 mechanical keyboards equipped with pre-lubed linear switches, bring smooth typing feeling and pleasant typing sound, provide fast response for exciting game
Mechanical Gaming Keyboard: F99 is a premium mechanical keyboard for both work and game. With 16 RGB lighting effect to adds a great atmosphere to the game room. Keys support macro customization, which allows macro recording and editing, customize key function and 16.8 million light colors, and supports cool music rhythm lighting effects with driver. N-key rollover, keyboard can respond to multiple key presses at the same time, which is helpful in very exciting real-time games
Gasket Structure and PCB Single Key Slotting: This computer keyboard features a gasket structure, extended integrated silicone pad, and PCB single key slotting, better optimizes resilience and stability, making the hand feel softer and more elastic. Five layers of filling silencer fills the gap between the PCB, the positioning plate and the shaft,effectively counteracting the cavity noise sound of the shaft hitting the positioning plate, and providing a solid feel";9;Gaming Keyboards
imgamazon\713ia3N4BGL._AC_SX466_.jpg;"CHERRY MX Red Silent switches. The Original and Authentic Cherry MX Switches. Anything else just doesn't meet the standards designed and produced in Germany.
The CHERRY MX BOARD 3.0 S stands for speed and performance. Whether in the home office, office, or gaming, at the end of the day, this keyboard is the ideal partner when it comes to precision.
The textured aluminum housing and screw in metal legs provide solid support. Never flexes or slides across the desk
With CHERRY MX RED SILENT switches, the patented damping minimizes actuation noise without affecting the typical linear MX RED actuation feel. Textured keycaps provide amazing illumination options with color routines in over 16 million colors
The robust quality of workmanship in a technical look is also evident in the detachable cable with mini–USB B connection. Required by the professional user or gamer for superior life, the abrasion-resistant key caps are either double plastic-injected or lasered";9;Gaming Keyboards
imgamazon\61peKYcMY0L._AC_SX466_.jpg;"Optimal Gaming: The K310 Wired Keyboard has a full-size layout, programmable keys, and a 24-key rollover membrane. The compact design and adjustability make it perfect for both tournaments and casual use
Lenovo Legion Lighting: Let your style shine with dynamic 5-zone RGB illumination. This keyboard has a pre-programmed range of colors and Fn lighting effects, so you can command the vibe of your setup with Fn volume and multimedia controls
Durable Design: Streamlined and compact design that's recognizably Legion. Play better, for longer, with 20 million click key lifecycles, a streamlined and compact design, ultra-fast reaction times, tactile feel, and quiet operation that's recognizably Legion
Silent Operation: Eliminate distractions with quiet key membrane switches; Elevate your game space aesthetics with the Keyboard that boasts a contemporary, space-saving design. Experience the allure of a clutter-free desk while enjoying the convenience of the layout
Water Resistant: The K310 is ready for anything with splash resistant draining holes and a water-resistant exterior. Accidental spills are no longer a cause for concern - your keyboard remains protected against unexpected mishaps, maintaining its functionality and sleek appearance";9;Gaming Keyboards
imgamazon\71iUUN3rSZL._AC_SX466_.jpg;"FULLY CUSTOMIZABLE and STUPIDLY FAST with OmniPoint 2.0 Adjustable HyperMagnetic switches
RAPID TRIGGER — Eradicate latency arising from the physical movement of the switch through dynamic activation and deactivation of keys based on travel distance rather than a fixed point in the key travel
ULTIMATE CONTROL — 40 levels of per-key actuation (0.1 – 4.0mm) — set WASD for light, ultra-fast movements and set ability keys to deep presses to avoid accidentally triggering specials
2-IN-1 ACTION KEYS — Program two different actions to the same key, such as walking with a light touch or sprinting with a deep press
20x faster actuation, 11x faster response than traditional mechanical keyboards
60% form factor. Full-size functionality. Premium aluminum top plate. Detachable USB-C.
Compatibility — OS: Windows, Xbox, PlayStation, and Mac OS X. USB port required (*not all software features supported on Mac OS). Software - SteelSeries Engine for Windows (8.1 or newer) and Mac OSX (10.13 or newer)";9;Gaming Keyboards
imgamazon\71CHyb60PEL._AC_SX466_.jpg;"TURE RGB BACKLIT EFFECT MECHANICAL KEYBOARD?Mini gaming keyboard mechanical has 17 RGB backling modes and 8 backlight color switching. You can adjust the color and speed according to your needs, making work or gaming more comfortable. No RGB backlit in wireless and BT modes.
CLASSIC MINI 65 PERCENT KEYBOARD?This 65% keyboard gaming mechanical is a 68 keys full anti-ghosting with cute mini size. Saving desktop space for mouse, it is the preferred mechanical keyboard for most FPS gamers' choice.
HOT-SWAPPABLE GateronRED SWITCHES?The Gateron red switch mechanical keyboard is popular among gamers and office typing because it responds faster and smoother. You can also replace the 5pins&3pins switch or keycaps you like.
THREE MODES CONNECTIVITY?Hotswap mechanical keyboard is 3 modes in one. Wired&Wireless&BT, you can up to 3 devices at the same time on BT mode. When using wireless mode, you can put 2pcs 7# batteries in keyboard . Choose any mode you like.
WIDE COMPATIBILITY?Plug and play, no driver or software required. Red switch mechanical keyboard compatible with Windows, XP, Vista, Win 7, Win 8, Win 10, Win 11 and Mac OS, etc.";9;Gaming Keyboards
imgamazon\712e7S94B+L._AC_SX300_SY300_.jpg;"FASTER THAN TRADITIONAL MECHANICAL SWITCHES — Razer Linear Optical switch technology uses optical beam-based actuation, registering key presses at the speed of light (15-30% shorter actuation distance than other linear switches at 1.0 mm)
ULTIMATE PERSONALIZATION & GAMING IMMERSION WITH RAZER CHROMA RGB LIGHTING — Fully syncs with popular games, Razer hardware, Philips Hue, and gear from 30+ partners; supports 16.8 million colors on individually backlit keys from the world’s largest lighting ecosystem for gaming devices
QUALITY, ALUMINUM CONSTRUCTION — Covered with a matte, aluminum top frame for increased structural integrity
OIL-RESISTANT DOUBLESHOT PBT KEYCAPS — Made of textured, high-grade PBT for a more durable and textured finish less prone to long-term grime buildup
FULLY PROGRAMMABLE MACROS — Razer Hypershift allows for all keys and keypress combinations to be remapped to execute complex commands
RAZER SNAP TAP — Enjoy truly responsive in-game movement via Razer Synapse 4 by prioritizing the latest input between a pair of assigned keys; Snap Tap is OFF by default and can be toggled ON/OFF in Razer Synapse";9;Gaming Keyboards
imgamazon\61nghmq8GPL._AC_SX466_.jpg;"MINI 60% KEYBOARD--RK61 is a ultra-compact layout keyboard with 61 keys. Concentrated all the key functions you need in minimalist design. Save more space for your mouse moving and neat the desktop. It’t most FPS gamers' choice for this 60% gaming keyboard
HOT SWAPPABLE RED SWITCH--The Wired RK ROYAL KLUDGE mechanical keyboard with red switches could be fast action with minimal resistance without a tactile bump feel, provides a smooth and quiet mechanical stroke experience. Perfect for office typing or playing games
GORGEOUS RGB EFFECT--The RGB gaming keyboard has 18 RGB backlight modes and 8 monochrome backlight on board. Customized backlit colors and effects are also available through RK ROYAL KLUDGE software. Single key color is also controlled. Giving you more enjoyable when you gaming or typing at night
SMOOTH GAMING EXPERIENCE--Hot swappable mechanical keyboard is compatible with Windows, Linus and and Mac. Full keys anti-ghosting bring you more smooth gaming experience. Detachable USB-C keyboard cable make the quite gaming keyboard more portable and customized";9;Gaming Keyboards
imgamazon\71MFO2LGM5L._AC_SX466_.jpg;"Retro Typewriter Style with Mechanical Keys: Mechanical blue switches offer medium resistance, audible click sound & tactile feedback, provides responsive and precise gaming environment and performance. Vintage steampunk keyboard round keycaps looks like a classical typewriter, brings you comfortable typing feeling & stable clicking touch.
Unique RGB Backlit Light Up Keyboard: Featuring dynamic colorful Per-Key Illumination, up to 168 LED backlit modes, Dynamically adjusting color changing. This RGB mechanical keyboard has customizable transparent sidelight for an immersive gaming atmosphere. You can also adjust the rainbow keyboard backlit brightness and speed. Moreover, you can create customized backlight as needed.
Detachable Wrist Rest & Metal Panel: The ergonomic ABS palm rest provides firm support that alleviates pressure on your wrist from gaming at an elevated angle.The gaming mechanical keyboard panel was made of top-grade aluminium alloy material, with matte-finish texture, sturdy and robust enough to protect it from scratch.
108-Key Anti-Ghosting: 108 keys full size keyboard with number pad, and all keys non-conflict. Every keystroke is registered during intense gameplay and fast typing, no matter how many other keys are pressed at the same time. Clicky keyboard let you enjoy high-grade game with fast response.
PC Gaming Keyboard Compatibilty: Support PC Mac Laptop, Tablet, Desktop computer, compatible with Windows 7/8/10/XP/Vista, Linux and Mac OS systems. Plug and play. No drivers are required. Universal Keycaps Compatibility: Seamlessly swap between vintage typewriter keycaps and standard keycaps for a unique and versatile typing experience, catering to your individual style and preferences.";9;Gaming Keyboards
imgamazon\71QCqjg5j8L._AC_SX466_.jpg;"The CORSAIR K100 RGB is the pinnacle of CORSAIR keyboards, offering the cutting-edge performance, style, durability, and customization that gamers need to stand above the rest..Keyboard Cable Material: Braided
The centerpiece of your gaming setup, the CORSAIR K100 RGB boasts a refined design bolstered by a durable aluminum frame, dynamic per-key RGB backlighting, and a 44-zone three-sided LightEdge.
Powered by CORSAIR AXON Hyper-Processing Technology, enabling CORSAIR’s most advanced gaming keyboard experience by delivering up to 4x faster throughput with native 4,000Hz hyper-polling and 4,000Hz key scanning, while simultaneously driving up to 20-layer lighting effects.
A programmable iCUE control wheel gives you command over backlighting, media jogging, and more through CORSAIR iCUE software, customizable to perform actions in games and applications.";9;Gaming Keyboards
imgamazon\81EEknaRvIL._AC_SX679_.jpg;"GREEN MECHANICAL CLICKY SWITCHES: With a 1.9mm actuation point requiring just 50g of force, experience the perfect pairing of pressure and response time—for precise inputs with satisfying, tactile feedback
2-SIDE UNDERGLOW and PER-KEY LIGHTING: Featuring Razer Chroma RGB per-key lighting and a striking underglow that highlights the keyboard from more angles — sync it with the battlestation and enjoy greater immersion for hundreds of integrated games
6 DEDICATED MACRO KEYS: Expand the arsenal of commands with a set of easy-access macro keys that can be programmed to peferred playstyle
MAGNETIC PLUSH LEATHERETTE WRIST REST: With a soft, cushioned wrist rest that securely snaps to the keyboard, enjoy long-lasting comfort through the most intense gaming marathons
DOUBLESHOT ABS KEYCAPS: Using a doubleshot molding process to ensure the labeling never wears off while having extra-thick walls to withstand intense gaming
MULTI-FUNCTION ROLLER and 4 MEDIA KEYS: Pause, play, skip and tweak everything from brightness to volume for ultimate convenience
RAZER SNAP TAP — Enjoy truly responsive in-game movement via Razer Synapse 4 by prioritizing the latest input between a pair of assigned keys; Snap Tap is OFF by default and can be toggled ON/OFF in Razer Synapse";9;Gaming Keyboards
imgamazon\71xV95j1TyL._AC_SX466_.jpg;"Vibrant Rainbow Backlight: The rainbow backlight enhances the gaming atmosphere, making typing in the dark easier. Featuring both steady and breathing backlight modes, you can adjust brightness and backlight speed according to your preference or completely disable the lights.There is only a rainbow backlight, no solid color light and no customization.
Comfortable and Quiet Typing Feel: Unlike mechanical keyboards, the membrane keys move a short distance, making typing faster and easier. At the same time, there is no ""click"" sound when typing, and it will not disturb others, which is very suitable for games or office work. Crater structure, button life more than 5000W times.
Ergonomic Wrist Rest: Integrated ergonomic hand rest, the appropriate height enables the wrist to be comfortably placed on the wired keyboard and supports the wrist effortlessly. The scientific stepped keycap design allows easy finger access to all keys, maximizing hand comfort for long hours of gaming or work.
Dedicated Media Control & Anti-Ghosting: The computer keyboard features 12 dedicated multimedia keys for quick access to functions like calculator, music media, volume control, email, and more. With 19 anti-ghosting keys, multiple key presses are recognized simultaneously, ensuring rapid gaming response. Additionally, you can swap WASD and arrow keys by pressing FN+W and lock the Win key with FN+Win.(Multimedia keys are not available on Mac).";9;Gaming Keyboards
imgamazon\71Cy-uweiJL._AC_SX466_.jpg;"Powered by CORSAIR AXON Hyper-Processing Technology: Enables a new level of K70 performance, processing and transmitting your inputs up to 8x faster than conventional gaming keyboards with 8,000Hz hyper-polling, 4,000Hz key scanning, and up to 20 layers of hardware RGB lighting processing while maintaining speed performance.
100% CHERRY MX RGB Brown Mechanical Keyswitches: Feature a tactile bump mid-press for gamers and typists looking for light feedback, and are guaranteed for 100 million keystrokes.
PBT DOUBLE-SHOT PRO Keycaps with Standard Bottom Row: A precision-molded keycap set with a standard bottom row layout resists wear, fading, and shine, with 1.5mm thickness for rigid stability.
Switch on the Competition: Flip the tournament switch to focus on winning those crucial games, automatically locking to distraction-free static backlighting and disabling accidental macro activations.";9;Gaming Keyboards
imgamazon\610yFgBrH6L._AC_SX466_.jpg;"Mini Portable 60% Layout Keyboard: T68SE is a 68-key mechanical keyboard, compact size, adding separate arrow keys and ""Del"" keys, saving space while providing you with all the functions of a normal keyboard Type-C connection also provides more stable transmission.
Linear Red Switch: Most quiet mechanical switch that features a linear and smooth, soft, top-to-bottom feedback providing easier and smoother use than other tactile switches. Perfect for people who work in open offices and for gamers who stay up late.
Full Anti-Ghosting: T68SE 68 keys gaming keyboard all keys conflict-free, can be triggered at the same time, which makes the game and typing more effective and smooth, also can be easily achieved through the auxiliary key Fn full-size keyboard.
Classic Blue LED Backlight?The T68se mechanical keyboard offers a variety of static and dynamic lighting effects with bright and vivid colors. You can switch between 19 built-in lighting modes and adjust the brightness and speed of the lighting using dedicated keys.
Compatibility: Suitable for Windows 11/10/8/7/XP, Vista and Linux (Mac OS partially compatible).";9;Gaming Keyboards
imgamazon\71m+Xv1JKML._AC_SY300_SX300_.jpg;"YELLOW MECHANICAL LINEAR SWITCHES: With zero distance between actuation and reset points at 1.2mm and only 45g of force required — enjoy instant, rapid-fire inputs that are just as quiet thanks to built-in sound dampeners
6 DEDICATED MACRO KEYS: Expand the arsenal of commands with a set of easy-access macro keys that can be programmed to peferred playstyle
MULTI-FUNCTION ROLLER and SECONDARY MEDIA KEYS: Pause, play, skip, and tweak everything from brightness to volume for ultimate convenience
CHROMA RGB PER-KEY LIGHTING: With a switch construction that promotes brighter, even lighting, customize each key from over 16.8 million colors and effects—including dynamic lighting for hundreds of Chroma-integrated games
DOUBLESHOT ABS KEYCAPS: Using a doubleshot molding process to ensure the labeling never wears off while having extra-thick walls to withstand intense gaming
IMPROVED KEYBOARD ACOUSTICS: With a layer of special foam under the circuit board and lubricated stabilizers to minimize noise, the keyboard ensures a typing experience that sounds as satisfying as it feels
1 SELLING PC GAMING PERIPHERALS BRAND IN THE U.S. — Source: Circana, Retail Tracking Service, U.S., Dollar Sales, Gaming Designed Mice, Keyboards, and PC Headsets, Jan. 2019- Dec. 2023 combined";9;Gaming Keyboards
imgamazon\61thTSgqWOL._AC_SX466_.jpg;"Take your gaming skills to the next level: The Logitech G413 SE is a full-size keyboard with gaming-first features and the durability and performance necessary to compete
PBT keycaps: Heat- and wear-resistant, this computer gaming keyboard features the most durable material used in keycap design
Tactile mechanical switches: Uncompromising performance is always within reach with this wired gaming keyboard
Premium color, material and finish: Elevate your gaming setup with this backlit keyboard featuring a sleek, black-brushed aluminum top case and white LED lighting
6-Key rollover anti-ghosting performance: Experience reliable key input with this anti-ghosting keyboard versus non-gaming mechanical keyboards
FN key media controls: Twelve (12) function (FN) keys let you control volume, play and pause, skip track, mute, toggle lighting, Windows lock, etc
Robust body design with minimal flex: The brushed aluminum-magnesium alloy top case serves as the corded keyboard’s backbone
Tenkeyless option: A compact, TKL layout is also available (Logitech G413 TKL SE)";9;Gaming Keyboards
imgamazon\61rDY3az3kL._AC_SX466_.jpg;"80% Mechanical Keyboard Wired: Compact 87keys gaming keyboard mechanical with gasket Mount, RGB backlit, Hot-Swappable, PBT keycaps. Maximize mouse movements with the compact 80% mechanical keyboard. Save Space Without Compromising Functionality and Ensure Durability with Sweat-resistant Keycaps
Customized Optical Switch: Fast and stable switch mounting with the exclusive hot-swappable socket. Offers creamy sound, rapid response, exceptionally smooth keystroke feel. Superior typing experience enhanced comfort and precision. Durable PBT keycaps resist wear and friction
Hot-Swappable: No conflict between all keys. Hot-swappable keyboard supports 3-pin and 5-pin switches, allowing you to easily personalize your own style of mechanical gaming keyboard
Gasket Mount Mechanical Keyboard Gaming: Multiple sound absorbing layers for creamy sound. Natural and clear repercussion and no more cavities noise. Experience maximum comfort and immersive gaming with the gasket mount design, EVA positioning plate, and bottom filling for a soft and responsive feel
Gorgeous RGB Effect:The ARZOPA K87 Mechanical Keyboard features RGB Backlit and PBT Double Shot Keycaps. Immerse yourself in stunning RGB lighting effects and enhance gaming atmosphere. The keycaps are durable, stable, and won't fade";9;Gaming Keyboards
imgamazon\61YQeAUIboL._AC_SX679_.jpg;"Smooth, precise and affordable wireless optical 3-button mouse with USB nano receiver for laptop, desktop and netbook PCs
2.4 GHz wireless (not Bluetooth) provides a powerful, reliable connection
Nano-receiver stays in the PC USB port or stows conveniently inside the wireless mouse when not in use (note: Receiver is stored within the mouse from production and needs to be removed upon setup)
Compatible with Windows 2000, XP, Vista, 7, 8, and 10
Easy installation - refer to user manual for instructions";10;Wireless Mice
imgamazon\51SH2XIbB1L._AC_SY679_.jpg;"Ergonomic Design, All-day Comfort. This wireless mouse features a streamlined, curved design that follows the natural curves of your hand. Skin-friendly silicone and plastic on the sides provide a comfortable grip. Significantly reduces stress on thumbs and wrists when in use.
Multi-function & Efficiency. 6 efficient buttons for excellent productivity, convenient forward/back buttons for increased work efficiency. 3 levels of tracking speed (800, 1200/1600) and 50 million keystrokes tested, making every click precise and accurate.
Plug and Play. 2.4GHz wireless technology can provide a stable signal. The use range is up to 33 feet, ensuring no delay or dropout. No driver installation is required—just plug the USB receiver (stored on the back of the mouse) into your device, and it's ready to use.
Energy Saving & Eco-friendly. Only 1 AA battery lasts up to 16 months. It enters sleep mode after you leave for 1 minute, double-clicking any button to wake it up. Reduces the need to replace batteries.
Wide Compatibility. Compatible with all Windows system versions, Linux, Chrome OS, and Mac OS. Fits desktops, laptops, PC, Macbooks, Chromebook, and computers. USB A to Type C adapter is ready to adapt to your system.";10;Wireless Mice
imgamazon\5181UFuvoBL._AC_SX679_.jpg;"Compact Mouse: With a comfortable and contoured shape, this Logitech ambidextrous wireless mouse feels great in either right or left hand and is far superior to a touchpad
Durable and Reliable: This USB wireless mouse features a line-by-line scroll wheel, up to 1 year of battery life (2) thanks to a smart sleep mode function, and comes with the included AA battery
Universal Compatibility: Your Logitech mouse works with your Windows PC, Mac, or laptop, so no matter what type of computer you own today or buy tomorrow your mouse will be compatible
Plug and Play Simplicity: Just plug in the tiny nano USB receiver and start working in seconds with a strong, reliable connection to your wireless computer mouse up to 33 feet / 10 m (5)
Better than touchpad: Get more done by adding M185 to your laptop; according to a recent study, laptop users who chose this mouse over a touchpad were 50% more productive (3) and worked 30% faster (4)
Small and portable: The compact size and smooth cursor control make this mouse suitable for small to medium hands, tight workspaces or offices, and busy desktops
The plastic parts in M185 include certified post consumer recycled plastic (77% for black and 49% for Charcoal/Grey, Black/Blue Glossy & Black/Red Glossy (6))
Product carbon footprint: 3.97 kg CO2e";10;Wireless Mice
imgamazon\71tqvuHgIlL._AC_SX466_.jpg;"Compact Design, Travel Friendly - With the dimension of 4.09*2.68*1.49 in, this compact mouse provides more portability and a better travel experience. Only compatible with USB-A Port Devices.
Ergonomic Design, Comfort Grip - The contoured shape of this mouse is ergonomically designed to fit the natural curve of your hand, ensuring lasting comfort and productivity. Featuring rubber side-grips, it offers added thumb support for a superior working experience.
Advanced Optical Tracking - Featuring 5-level adjustable DPI (800/1200/1600/2000/2600), this mouse provides high-performance precision and smart cursor control on most surfaces. ( Glass surface is Not included )
24 Months Battery Life - Combined with a power-saving mode and on/off switch, this efficiently engineered mouse grants you up to 24 months of battery life.
Plug and Play - Simply plug the USB-A mini-receiver into your Windows, Mac, Chrome OS, or Linux computer and enjoy seamless connectivity up to 49 feet.
Notice - Please be aware that the AAA batteries are not included. The USB receiver is stored at the back of the mouse.";10;Wireless Mice
imgamazon\61xgpXecLML._AC_SX466_.jpg;"Your hand can relax in comfort hour after hour with this ergonomically designed mouse. Its contoured shape with soft rubber grips, gently curved sides and broad palm area give you the support you need for effortless control all day long.
You’ve got the control to do more, faster. Flipping through photo albums and Web pages is a breeze, especially for right-handers—with three standard buttons plus Back/Forward buttons that you can also program to switch applications, go full screen and more. And side-to-side scrolling plus zoom gives you the power to scroll horizontally and vertically through your music library, maps and Facebook feeds, and zoom in and out of photos and budget spr
2 years of battery life practically eliminates the need to replace batteries. The On/Off switch helps conserve power, smart sleep mode extends battery life and an indicator light eliminates surprises. Compatible with Windows, Chrome and Linux Operating systems.
The tiny Logitech Unifying receiver stays in your laptop. There’s no need to unplug it when you move around, so there’s less worry of it being lost. And you can easily add compatible wireless mice and keyboards to the same wireless receiver.";10;Wireless Mice
imgamazon\51TkFs1HUqL._AC_SX679_.jpg;"Click more. Scroll more. Do more. Logitech Marathon Mouse M705 uses far less power than comparable wireless mice from other companies. That means you can go up to three full years between battery changes.*
Hyper-fast scrolling lets you fly through long documents and Web pages with a single spin of a nearly frictionless metal scroll wheel.
The sculpted, right-hand shape guides your hand to a naturally comfortable position and places customizable control within your reach. Two thumb buttons lets you move quickly between Web pages.**
The tiny Logitech Unifying receiver stays in your laptop. There's no need to unplug it when you move around, so there's less worry of it being broken or lost. And you can easily add compatible wireless mice and keyboards to the same wireless receiver.
Laser grade tracking delivers smooth, responsive, precise cursor control on surfaces that cause problems for standard optical mice, such as polished or wood-grain tables.";10;Wireless Mice
imgamazon\51dsuumz6HL._AC_SX466_.jpg;"LOW POWER CONSUMPTION: Intelligent sleep mode can better extend battery life. It will enter auto sleep mode if you don't use it for 5 minutes to save battery and need to click it, the mouse will enter working mode again
STABLE CONNECTION: 2.4 GHz wireless provides stronger anti-interference ability, a faster transmission speed and a more reliable connection, working distances can up to 10 m, and high DPI can make it track more smoothly over most surfaces
WIDE COMPATIBILITY: Well compatible with Windows7/8/10/XP, Vista, Mac OS X 10.4 etc. Fits for desktop, laptop, PC and other devices
ERGONOMIC & COMPACT DESIGN: USB-receiver stays in your PC USB port or stows conveniently inside the wireless mouse when not in use. The lightweight and simple features make the mouse perfect for the journey, office, home
WHISPER & SENSITIVE CLICKING: Smooth frosted surface and quiet clicks can bring a better user experience and free your worry about bothering others and keep you stay focused while working";10;Wireless Mice
imgamazon\51pHCXgJOWL._AC_SX679_.jpg;"Convenient Portable Mouse for Laptops and Tablets: The Logitech M196 Bluetooth Wireless Mouse connects in seconds with a reliable pair-and-play Bluetooth connection—no dongle or port required
Comfortable, Travel-Ready Design: This Bluetooth travel mouse is lightweight and fits in any bag; its contoured, ambidextrous shape is comfortable for both left and right hands
Works on a Variety of Surfaces: With precise line-by-line scrolling and optical tracking; the M196 Wireless Bluetooth Mouse provides smooth and accurate cursor control on nearly any surface
Made to Last With Recycled Plastic: The plastic parts in the M196 contain certified post-consumer recycled plastic (67% for Graphite and 66% for Off-White and Rose (2))
12-Month Battery Life: Enjoy a reliable 12-month battery life (1) and auto sleep feature for longer use between battery changes; 1 AA battery included
A Small Wireless Mouse for Almost Any Device: This versatile and cost-effective Bluetooth mouse is ideal for productivity and learning on the move; works with most operating systems and devices";10;Wireless Mice
imgamazon\61agI90cKJL._AC_SX466_.jpg;TECKNET wireless mouse has a 6-Level adjustable DPI (800/1200/1600/2400/3200/4800), which provides more sensitivity than standard optical mice for smooth and precise tracking on a wide range of surfaces.Designed with the upgraded independent power switches and sleep modes to minimize battery consumption, the wireless mouse can enjoy up to 30 months of use time with only 2 AA batteries (not included). 2X longer battery life than others.Silent clicking design for left and right button fits the circumstance for using wireless mouse for laptop in public, such as library, dormitory, office and any other occasions where you do not want to disturb others.;10;Wireless Mice
imgamazon\61iEqTvBVTL._AC_SX466_.jpg;"2.4G Wireless Dual-Mode:The SOLAKAKA SM66 wireless mouse is perfect for multi-functional use,support 2 mode BT and 2.4GHz wireless connection,3 devices save. supports connection for your Laptop,PC,Computer,Xbox,iPad,Mobile Phone.compatible with multiple systems including Windows,OS,Android,IOS,etc
Ergonomic Design, 5 DPI Adjustable:This Slim Ergonomic shape wireless mouse is designed with an asymmetrical and streamlined shell, offering a comfortable claw-grip using experience for right,left and medium,small hand, long-term use without fatigue. 5 DPI levels 4800,2400,1600,1200,800,user can press the DPI button at the bottom of the mouse. Easier and smoother. The ultra-thin design is mini and lightweight, perfect for traveling carry, and can be easily put into laptop bag, ultra-space saving
Silent Buttons:SM66 wireless mouse adopts a silent button design, which reduces 99% of button noise. It is very suitable for public places such as libraries and offices. It is the best choice for people who like quiet
PORTABLE and 10M LONG WORKING DISTANCE:2.4G Nano USB receiver is embedded in the computer mouse bottom for convenient portability. It is great as a travel mouse for a laptop. The remote mouse for laptop works great with the SOLAKAKA mouse combo and computer keyboard and mice accessories. The 10m,32ft long working distance ensures you can enjoy high-precision optical sensor performance on various surfaces
Rechargeable and Long Battery Life:With the built-in 500mAh rechargeable Lithiumion battery, you can charge the magic cute mouse by using the Type-C charger cable included. Using while charging is available. In addition, the rechargeable mouse uses smart power-saving technology, the great battery will enter sleep mode after 3 minutes of no-operation to save power and provide long time usage. You can wake it up by clicking any button";10;Wireless Mice
